7.445137283483996837e-01,1.670162454535158991e-01
4.385093092938887605e-01,5.126574298015115216e-01
2.173816570172628637e-01,1.016434320515834377e-01
2.489649211350638547e-01,9.666123172928160479e-01
8.218465055048731482e-01,4.351161307235200670e-01
8.278123360964413369e-01,4.753698969229203097e-02
7.698532438293518299e-01,9.656015630530149219e-01
3.087313459624174694e-02,5.908960123475244242e-01
7.483358272644883291e-01,1.984305405427251312e-01
4.522660218466868498e-01,2.527690270981699516e-01
8.172564608803590813e-01,9.508608038638601823e-01
2.622475997454338792e-01,1.332437497449985297e-01
1.678721348405992631e-01,4.103986806707683455e-01
4.842121233649412382e-01,1.460912486529497567e-01
7.175535009543265730e-01,3.698541423306185294e-01
1.585468371652191122e-01,6.030481766016063672e-01
3.121415368062854245e-01,9.221787585605100146e-01
7.691979877499107721e-01,5.408246930366560346e-01
2.682642553929446283e-01,7.330307213348730144e-01
7.331508548605869535e-03,8.960905447485095765e-01
2.092071277615685787e-01,8.413234965408010746e-01
4.878866241249621982e-01,8.846040559206438392e-01
4.880650872707690269e-01,4.945105517476283685e-01
2.094201517943991009e-01,2.621881360813587136e-01
6.234512639946268031e-01,4.551807240825420653e-01
9.088484088644342984e-01,5.549923459071615106e-01
7.030988760965960482e-01,2.051949544912982093e-01
2.644763042373122763e-01,4.169733406478859372e-01
2.612387285108974666e-02,7.090279220637561997e-01
4.197782695389142837e-01,2.004264876443151433e-02
6.779012177239420733e-01,3.649387592755407583e-01
2.253495394513649330e-01,5.090010027717700725e-01
1.444302439851514741e-01,9.410353975379160962e-01
1.593643365214636454e-02,7.278934984274034736e-01
8.585361195870657713e-01,8.727652054919554647e-01
5.284065440430641969e-01,4.084107773463039326e-01
7.425485752222045210e-01,8.004197540719200088e-01
2.694825371672692205e-01,2.641862053969551427e-01
2.477627600744335412e-01,8.601293168804773348e-01
9.475496408939312332e-01,1.540113346811093908e-01
9.453893286742516278e-01,5.033195838866129090e-01
3.223395923549400299e-01,7.599568696076388630e-01
9.254786361604153688e-01,2.605174467357308510e-01
8.258403571946071331e-02,5.352810955011300109e-02
8.051263631992860992e-01,3.117287105754671384e-01
6.500659237024757342e-01,1.714198223450767999e-01
8.001108798624737561e-01,4.025083431453599925e-01
6.040716813355995196e-02,6.024398154538735950e-01
1.742787067418006819e-01,4.295640133701270624e-01
4.184639995012230385e-01,9.282627623271035855e-01
9.283659924741071157e-01,3.115585214710300255e-01
2.506427551390445485e-01,8.706401565678568710e-01
6.859688543643086556e-01,3.208976704445014594e-01
6.694029462121012797e-01,9.400056276176091963e-01
8.133641454655881065e-01,5.719820305014255979e-02
9.785829739077140932e-01,9.007191200468985803e-01
3.927243966621393190e-01,8.914335415047048850e-01
4.738773480572991970e-01,7.596996443042732805e-01
8.279349143368132102e-01,1.350882529509374042e-01
3.320614664485571632e-01,4.275684111415434252e-02
6.944861711891037181e-02,6.169898372733321201e-01
5.922920990753759440e-01,9.619281521227319720e-01
2.506969578641513596e-01,9.351028741172144887e-01
4.751602831034092977e-01,6.823524940331292532e-01
4.238435339492929721e-02,9.617179609714254784e-01
2.191202770046507542e-01,2.626773356874092524e-01
7.719700380241929505e-01,8.740560234987376775e-01
9.920331181331382142e-01,7.083029421730151487e-01
4.137737339418399163e-01,1.444613171259545581e-03
9.330317754527828189e-01,8.596270273081487723e-01
7.119029432072287999e-02,2.370168254598514768e-01
7.361484085983349690e-01,2.602828542059500982e-01
1.677196172314562306e-01,9.746847379175000992e-01
3.916738110136835926e-01,3.088931785964187382e-01
2.294053899819521458e-01,6.117566507963823064e-02
4.685237724779268698e-01,2.376043597771015925e-02
7.181617935879924808e-01,3.686328244638271689e-01
5.512897022067014818e-01,8.499728064514989745e-01
5.307177414357696632e-01,9.960667286203040982e-01
9.219918453011972659e-01,5.448452132007491899e-01
6.960214862457457796e-01,8.304189119093419169e-01
2.196513022338952847e-01,4.381049175868396706e-01
8.842863758298173948e-01,4.987925451626962214e-02
5.368653469955608770e-01,2.546312179960708022e-01
3.983457517212087851e-01,2.324035893464179159e-01
6.122942199379403094e-01,8.294242301078947888e-01
9.246908436497370820e-01,1.488611616645908464e-01
9.138481640926123806e-01,7.723685844218962648e-01
7.799301053613983958e-01,7.804967809466923923e-01
2.724531662849487557e-01,3.177176613808793126e-01
4.582447296694902583e-01,8.300444961733455251e-02
5.129082622947589432e-01,6.489059942021947469e-01
1.624628929567144553e-01,5.767769217676776972e-02
8.787914938951232324e-01,5.291242960474568102e-01
2.814425938704886443e-01,7.800447843497628764e-01
5.228878129354834758e-01,4.811262339823516587e-01
1.400774452313912066e-01,2.388503381673567905e-01
3.245827433078815050e-01,6.993890857347482282e-01
2.349452884258286245e-01,4.350623320957970330e-01
9.541745778954485724e-01,9.624854610291890822e-01
2.747956908248996299e-01,7.654860836738596186e-01
9.324124648437370766e-01,5.260595653445634401e-01
6.345032297852499781e-01,4.856884924953881466e-01
2.572823167281820256e-01,4.732899632901431675e-01
7.728868930536355597e-01,7.527034890007584522e-01
2.566506548202462934e-01,7.558340308597274460e-01
3.636347064755912628e-01,7.247963302692106424e-02
8.080203215558905416e-01,9.364948375724903018e-01
9.295844822640453309e-02,9.911570533257683113e-01
3.715524413956704519e-01,8.981350678596518033e-01
6.541817091089298097e-01,7.689382819374911415e-01
1.690276289777612462e-01,6.774958221035816130e-01
4.996359143285227233e-01,3.256263625137578721e-01
1.583776495305403431e-01,9.115296281895143293e-01
6.521132931754831663e-01,7.502574818609022422e-01
6.768918456511554549e-01,1.999249638368749693e-01
9.692806819035585386e-01,3.992675099001516958e-01
3.510307265594219128e-01,3.243273543749231047e-01
8.476747615796040858e-01,3.836339510748650872e-01
4.846020006072931929e-01,2.792063439446934581e-02
1.249803251735781551e-01,4.963998669215863302e-02
3.593089298353203676e-01,7.806962434491587777e-01
1.091539762883372289e-01,8.235954764435502451e-01
1.853414245035005514e-01,2.590875834049882753e-01
8.153957701031741001e-01,1.605009084128528052e-02
4.431500595257764630e-03,8.672957198561003223e-01
3.422674192194328224e-01,7.984463416580114270e-01
1.411755279761428561e-02,6.286087835235114607e-01
7.646597349887024331e-01,7.716472820713748959e-03
3.855807243552172858e-01,2.727286548991740833e-01
7.403370816092278428e-01,9.331743865118548031e-01
9.367561454984497660e-01,3.887068658605552507e-03
6.637855862288943865e-02,2.118195120216215255e-02
8.094783498903616037e-01,6.357293882924806017e-01
7.256092793071644564e-02,6.621318071483643930e-01
5.154164352650288938e-01,3.150049817971127819e-01
7.178100404080511865e-01,8.615519219185254762e-01
1.530575706968795302e-03,7.234425409434497301e-02
1.628302440289774999e-01,7.358077421638622440e-01
3.065075111655624074e-01,5.563671802897367513e-01
9.243500526441200682e-01,2.289677431194468982e-01
4.098998285880819381e-01,4.263385761073629210e-01
7.462634777320461543e-01,7.980337227620271090e-01
7.054193261138665960e-01,5.772304822361365995e-01
9.873587145179246738e-01,6.533158921740503944e-01
1.546512891445140925e-01,1.123392406081594741e-01
5.674041018991042851e-01,1.735188676350069015e-01
1.342294362586932133e-01,2.910184977963274910e-01
3.086703489065044659e-01,8.671300327291778798e-01
7.837073457660259646e-02,9.845633049818427462e-01
6.793625964913760917e-01,2.298361116698330875e-01
3.724761678300337886e-01,5.017624721884816896e-02
3.485977202104804107e-01,8.815016608189064629e-01
8.268058780332100399e-01,1.680067752416830595e-01
4.048062959423361917e-01,5.936574250913008166e-01
6.020371552059446962e-01,6.706534957643146555e-01
8.481624102751216254e-01,7.652292638228666011e-01
5.979090586383681849e-01,1.842442842175519013e-01
8.560367511801070250e-02,9.027199837468352639e-01
5.399700016156201432e-01,8.699565431352531686e-01
4.474285848268032550e-01,2.420234055668964990e-01
3.664194553274732202e-01,3.506882729018168110e-01
6.800725290316400606e-01,2.456203959912598433e-01
4.640913873630307940e-01,7.738116106450123599e-01
3.341962217949470126e-01,7.992245236761097438e-01
8.099071090557381503e-01,3.892546649579795570e-01
5.525207968037492146e-01,5.919450110692231481e-01
2.198099738888843468e-01,8.454245952201344672e-02
4.832775469939233348e-01,4.061495517055576654e-01
8.302552123193123190e-01,1.030826734365906105e-01
8.441824595779682250e-01,8.521794762396760481e-01
1.645637908569480556e-01,5.714726165088834797e-02
5.611752871791482189e-01,4.770601610867474252e-01
4.913962045921876909e-01,3.142770466436478616e-01
3.574896982521377220e-01,1.570946076137859082e-01
8.808342197558789444e-01,8.152028410941869474e-02
7.320238521183308755e-02,4.572912533632534915e-01
1.980614859064588895e-02,3.385320356616561277e-02
2.709851753819423337e-01,5.091381914412286269e-01
5.822144567622038469e-01,1.455102339712688320e-01
5.627810249046777402e-01,2.114112993861155809e-01
9.516981752335076372e-01,1.735995338770923713e-01
2.446368574062137702e-01,3.639377497114050231e-01
9.690022504173835260e-01,6.976131386398343182e-02
8.041410220818490107e-02,4.665195967353608086e-01
5.059188033161937659e-01,7.450287495747649480e-01
3.930762329502390795e-01,6.764943463947795665e-01
8.788298701730072882e-01,8.809406870394741462e-01
4.809540199313141473e-01,8.756174915270663606e-01
2.346080323835179060e-01,8.122909096065455969e-01
6.084555750798762430e-01,5.593661131731715308e-01
2.420137925877088314e-01,2.742847700386032983e-01
9.379422328582243118e-03,1.027965594452420195e-01
4.804262866923425523e-02,1.174545027572374556e-01
4.397783831190793524e-01,6.040736411748279799e-01
8.829248128396161022e-02,3.671604771806349365e-01
4.289102239094341185e-01,2.750135874740143871e-01
7.939454702179936652e-01,1.032437413728426456e-02
3.742270793457600497e-01,4.882186041725599113e-01
5.151446763042469845e-01,8.822608392846064129e-01
4.985232819432425799e-01,4.225601554034617013e-01
4.457523774021864282e-01,6.090897387810815244e-01
7.518630636281118385e-01,5.024363075831754788e-01
5.339457782738669112e-01,4.321099213857466648e-01
5.740999402575500676e-01,5.924720177598608029e-01
6.393972811928555489e-01,2.530838289143259034e-01
7.742883578829460323e-01,4.584961736775148289e-01
3.728523993814024662e-01,8.209117578349458544e-01
1.058734828552645446e-01,4.663421108631374823e-01
2.114374039127122629e-01,1.364628301441450642e-01
1.217878007237638283e-02,4.662314139270578028e-01
5.141616092704170971e-01,8.222571736113792884e-02
4.139155060343606696e-01,4.115958203849956476e-02
7.213625533575391824e-01,3.581179150863053051e-01
6.720185763977167825e-01,6.796493114856542173e-01
5.609253216650115226e-01,1.434103730893123707e-01
5.085007892893103065e-01,1.749280019204102476e-02
8.456336779510260637e-01,7.032959249448790251e-01
7.286108597853029334e-01,3.346355646324329358e-01
6.589761432746107372e-01,6.733877037246260855e-01
6.255933546889487218e-01,7.774999476670796383e-02
6.724630166267786535e-02,5.003773878250358242e-01
4.093684471680369974e-02,1.588793776845963679e-01
4.651035870035679087e-01,8.655693581241952206e-02
3.185305062521535113e-01,3.646322794385984389e-01
3.529644360196830810e-01,3.384038502489861155e-02
1.727139547194349589e-01,6.935285266320012632e-02
6.926258617614576840e-01,6.031061091865740353e-01
5.594958707460642167e-01,1.823368985044210300e-01
1.990777018690171873e-01,6.744224999145695953e-01
5.514555986680800270e-01,2.549812999240241851e-02
8.975474578588954477e-01,3.323401655589935944e-01
1.272819823525989102e-01,1.026140874451731966e-01
5.749694715317037463e-01,5.637650722160559846e-01
6.754589829654156219e-02,3.044387724869267453e-01
4.052573635889581416e-01,8.765309559556544450e-01
9.314399127573798065e-01,4.499564328023413218e-01
7.000090282490396554e-01,3.793724196072351118e-01
8.185178477720660428e-01,1.531608055343989250e-01
6.816772153532776324e-01,9.671364737445997672e-02
3.390298668419854389e-01,4.244886084295815820e-01
9.572958591461033784e-02,8.760185791539054634e-01
7.409975673688160569e-01,1.499339856564512186e-01
5.764802277166372058e-01,2.659625844794949456e-01
4.555626377539162553e-01,7.377391709279333964e-01
3.420948699002601678e-01,8.889865605569701179e-01
4.061521156758615136e-01,8.807806714614138111e-01
1.249950160901549534e-01,8.661536720312690285e-02
4.690555063024619553e-01,3.682140082734559616e-01
4.557487173187569907e-01,8.346280992758841055e-01
6.364023123688818950e-01,1.014895951560178533e-01
6.065395892189547888e-01,4.071382468432884760e-01
6.635104607881547878e-01,1.763335640032187568e-01
1.242875437936499239e-01,7.878817311107315646e-01
5.148339735099007886e-01,1.747996949754353491e-01
1.140959004183983438e-01,1.841133241996734116e-01
4.995686899977941353e-01,3.008901319865938673e-01
3.250335891436156865e-01,3.588280479925165523e-02
6.111428682697717107e-02,4.598326698500165843e-01
5.610544796824157299e-01,2.016320716250042944e-01
3.227945460624740415e-01,2.838877143671636460e-01
8.509360509849660525e-01,5.965467047569394943e-03
7.493083023549423904e-01,4.956236572663503814e-01
8.174355512907705013e-01,6.620134393776331283e-01
1.902020231598742228e-01,1.372824814612261246e-01
7.410376405388523491e-01,8.983364019741345574e-01
9.112288802044002933e-01,7.326367971554796910e-01
4.465512295373588181e-01,1.703804596365288138e-02
4.099498799022309736e-01,9.919042428877085094e-01
7.562706040664312068e-01,4.985414116653886785e-01
7.425636194872448081e-01,9.628278031931037928e-01
8.133945796819735952e-01,1.131073703927504281e-01
7.561100522010076874e-01,7.592224587445561834e-01
3.158056832195628161e-01,5.821292338836051572e-01
6.611473632662356881e-02,2.739496403347588815e-01
1.457245820380206336e-01,9.010806363793596452e-01
6.806121348512459424e-01,9.967014400738831714e-01
8.955999190863447312e-01,2.180481036540785622e-01
8.686338516643511420e-01,1.042882496722580266e-01
5.036588773846961686e-02,2.594401614217423102e-02
6.482280222665307567e-01,8.821929600268383354e-01
2.777472791886761438e-01,1.047846297305015106e-01
2.825205336492973007e-01,9.956472787043713080e-01
3.972206417915788990e-01,3.272323968489125878e-01
4.985591458549574195e-01,8.265084332476586582e-01
4.441414996041079810e-01,2.410187542066373201e-01
9.018095614933230308e-02,8.573459520846179460e-01
9.481159757070461991e-01,2.367739167159678138e-01
9.000244915916351118e-01,7.656930886880163323e-01
3.867267303415278246e-02,9.414214097482331844e-03
9.703103794247777136e-01,1.450387940263101472e-01
3.857390359635683996e-01,2.067075611889123143e-01
5.315987393322204602e-01,5.144840495034771477e-01
1.624300609578662735e-01,5.018247783571870846e-01
2.365878072754787897e-01,2.405125345015187710e-01
8.746449333774379831e-01,3.960314631190371415e-01
1.261648980320909663e-01,9.235006141703396843e-01
4.406756835379059822e-01,5.528493056208293455e-01
9.411402783232782898e-01,3.017047295340178348e-01
1.578833273352447941e-01,1.603698014385281923e-01
2.372794101391876298e-01,9.769718809837859563e-01
7.759528373384900757e-01,4.478427113353137257e-01
1.479998791385878087e-01,7.451355205576088991e-01
5.745912090096526592e-01,6.503062406947307528e-01
3.455813916145198395e-01,3.267445171637329837e-01
9.633358511795530044e-01,5.967385210015708763e-01
6.662931923237463971e-01,3.421721011127315526e-01
8.404089924556721325e-01,6.699423205716924512e-01
3.811638141375347510e-01,4.017990600248998456e-01
3.947985358521041155e-01,9.710098011942602803e-01
2.701036788633858210e-01,7.579729186471818592e-01
1.941119834316885617e-01,8.989354243552256651e-01
4.204577051135551802e-01,5.115900234745325292e-01
6.479175171269755396e-01,1.646114603151499489e-01
3.959613573001373732e-01,3.424268987978473788e-01
8.848869551123312860e-01,2.704441709253427861e-01
3.355597201687188225e-01,7.221004272770344956e-01
6.529450335619364498e-01,4.200525037033004949e-01
4.894162858181247966e-01,5.904745125511569048e-01
8.674587510331677187e-01,3.175394251728778094e-01
2.886239603419674671e-01,6.705831355515391445e-01
3.903220254907810993e-01,6.131520003976994593e-01
3.284547588038702060e-01,4.678330098886696042e-01
6.656155085568743468e-01,7.544200229048418915e-01
7.007553473427388102e-01,9.839638450510221901e-01
2.503280269900477473e-01,7.320840516697060263e-01
2.172508533656194452e-01,6.000269751987267197e-01
7.460970820224422928e-01,5.356760264657891568e-01
2.104410145444408631e-01,7.520339841129084490e-01
9.516334410590199244e-01,1.984184494213171446e-01
4.197007745987113569e-01,7.512041508580659110e-01
8.638255441748284857e-01,4.610129082981871962e-01
6.289845615076595786e-01,1.812342089317363625e-01
1.333248640710746891e-01,5.606131053820313515e-01
9.733777564755258238e-01,6.242874598958799703e-01
7.370270318110557772e-01,8.971567287302255611e-01
4.377346461115338982e-02,2.259950763249417571e-01
6.465921040593796132e-01,7.848781737147793036e-01
5.018246481067736298e-01,6.528755699695021342e-03
1.250595443347596314e-01,1.759553192392537824e-02
2.306058400408723674e-01,7.070171868652852520e-01
2.737310513243247367e-01,8.716615192230761089e-01
3.144155199888751806e-01,2.557317690417204581e-02
2.442995945003076930e-01,5.041489140756882925e-01
3.014977175606938786e-01,6.455411519214758753e-01
2.400160266574868917e-02,6.326975047600752466e-01
3.421975844430794611e-01,2.182726809495327824e-02
9.130020780535239577e-01,9.466613494727761369e-01
5.252956273484125083e-01,8.570517243331762236e-01
4.488576236032518763e-01,8.801423227550131401e-01
8.164535714587972670e-03,8.037093182760725041e-01
8.258385009623434581e-01,3.245469701977407029e-01
9.741563183607080401e-01,9.943100264489024287e-01
3.402754965542496013e-01,4.292599088914622607e-01
5.356699619336466878e-01,4.127373901540861700e-01
1.785112967879141088e-01,8.036879731787510694e-01
6.974163239854369589e-01,6.255575194917911697e-01
6.177182214259602233e-02,6.007105661073729452e-01
4.874571803399243564e-01,5.513545075056536238e-01
9.723334424284509891e-01,7.750987741667987319e-01
1.460419741514833447e-01,7.311712936624412684e-01
4.550697923849433835e-02,2.050146542046507037e-01
4.814652312259020128e-01,3.510165224217239865e-01
6.432107136142062309e-03,1.705515084011856031e-01
8.451744224969298669e-01,2.535916100657893413e-01
4.547092917667128198e-02,4.139263197502687230e-01
3.722776423568759929e-01,7.734292382674907707e-01
3.566597215212258254e-01,3.186254617296275793e-01
3.668301779265775719e-01,3.681790146843889611e-01
1.507515737499529607e-01,7.704006984180137296e-01
7.111561501180115874e-01,9.318835108733959371e-01
4.412250352530139308e-01,2.861925999329820725e-01
1.843734161495458324e-02,2.805209596392033156e-01
2.956696547598738345e-01,2.356196376040267104e-01
6.230129542568680900e-01,6.015736344330223639e-01
3.900615280572715671e-01,5.403529367193082855e-01
7.268076168347649135e-01,7.585819477390588483e-01
9.701211592614090717e-01,2.847402523354165549e-01
3.857446468614529334e-01,7.669652497680489178e-01
4.049450178506347475e-01,3.789772044964111464e-01
9.082398416593965296e-01,1.566798431063486374e-01
6.942001785004503489e-01,6.465376114632676030e-01
3.046803069489758542e-01,7.735936536540112263e-01
8.556249495892858103e-01,6.865824250903330705e-01
7.880366208560187768e-01,2.701714891843176591e-01
3.625857187897487677e-01,3.404745021328536847e-02
7.373766356421411761e-01,2.770261070414469229e-01
6.567326794458142603e-01,1.532592334483455776e-01
2.702059617911845013e-01,3.232987211369942049e-01
8.460747259362296768e-01,3.025202190675476688e-01
5.555047689934593524e-01,5.150009760739093778e-03
8.703092576602008412e-01,7.166995976063906815e-01
7.397166851528983456e-01,9.310639350696423566e-01
7.581688340723229391e-01,4.162909295985374181e-01
4.201491259476880513e-01,4.098190233483310907e-01
9.609554552632346702e-01,9.789494771794715611e-02
8.041776428955856870e-01,8.954224436848312596e-01
9.497983320473660784e-01,9.619448484613394301e-01
7.987935435699622388e-01,2.550834814351474744e-01
3.361595015154603683e-01,2.823605716698608381e-01
6.844390215609567063e-01,2.766134085843785506e-02
2.943010716959424400e-01,6.414891062879845007e-01
8.693939831526271700e-01,9.317155112272751394e-01
4.790162205246022431e-01,9.153343596641595470e-01
2.740540399597547472e-01,9.296743621349224940e-01
2.944429398604953008e-03,2.436264630354856298e-01
8.696625577579778499e-01,6.801120511368797805e-01
3.749728575629679428e-01,3.762933422098121428e-01
3.687201912497426459e-01,8.889629307552272541e-01
8.629567820608180506e-01,8.842378204846296219e-01
6.825987913939274288e-01,3.233893697913290399e-01
6.479804042569469180e-01,1.209057442822580875e-01
6.944467212337529505e-01,9.659903711911932422e-02
4.003070359286950985e-01,3.901089452298255322e-01
2.968819455195934598e-01,6.550271484205558714e-01
6.090447631844140286e-01,5.821817092886631961e-01
9.525895231110724781e-01,9.421655314089314448e-01
6.912702751108490418e-02,8.872823929811917143e-01
9.557972290313525576e-01,8.033390138595871699e-01
5.909697029354507025e-01,5.410498994547252583e-02
3.612553713463240168e-02,7.607584968894403055e-01
2.558935997577949095e-01,8.493960234958795041e-01
2.466900248302454912e-01,7.460319184418540139e-01
7.035458504130363000e-01,4.002969754973756400e-01
3.400517985437806479e-01,8.118082457104649485e-01
6.561416194029443538e-01,9.046543349714875060e-02
7.378958393482437650e-01,8.135188367775729734e-01
3.075629580472635238e-01,8.524805663215161422e-01
2.485785736293267822e-01,9.320753044927537756e-01
8.618342450924033615e-01,9.580116631223924983e-01
5.949591257902949737e-01,6.512883220778427074e-01
5.621928951657410023e-01,5.781742423688318588e-02
6.256539804893042067e-01,9.231172552946260712e-01
9.438899192383692904e-01,4.321387192695222979e-01
2.566426682344469246e-02,3.535968516973284625e-01
3.927085933810948726e-01,7.049382597077302748e-01
5.390117364605042649e-01,9.443262641133398638e-01
9.459223568357505441e-01,2.598449582238172573e-01
5.427705996146381384e-02,3.166728610160652879e-01
8.154355514074091982e-01,6.423688097574226097e-01
6.039725395271292596e-01,3.410368094899518532e-02
2.423631520380556958e-01,8.733893687423824881e-01
4.393807045925989252e-01,9.233565819105027384e-02
3.986355725122282534e-01,6.076808523218445446e-01
1.559685002186671499e-01,3.062620928099689666e-01
1.807658654263344378e-01,4.939553388279167567e-01
3.131917974789741876e-01,5.288762442420174015e-01
4.017749440406722661e-01,7.952895842101843638e-01
3.336526466551997805e-01,7.349337983341268643e-01
9.247169745933778717e-01,9.337123253610222218e-01
5.711954274727867320e-01,4.979565950976827526e-02
8.517159178815333354e-01,8.709337611397440782e-01
5.784423639203617462e-02,6.428528743614638774e-01
3.731925728144485088e-01,8.311246549235500325e-01
1.871835073384879866e-01,1.751666694311537764e-01
6.852031733533527902e-01,4.119438973859012032e-01
9.723652008412303482e-01,5.294230623667967039e-01
3.020598049528888662e-01,2.925025538301140315e-01
9.951675732757100379e-01,8.643246405143307776e-01
1.898964159870142332e-01,3.435754790239956558e-01
8.521324057880941272e-01,7.976724524238675285e-01
2.845965907654999238e-01,6.261621854159851175e-01
8.229106307874117787e-01,7.426783153010207972e-02
5.416770566004118770e-01,6.616648513214227201e-01
8.658778177046103641e-01,7.240924093520996196e-01
5.713520997542591573e-01,9.842700486538458193e-01
8.781960964073020071e-01,4.413758814851646006e-01
4.706096140624551616e-01,4.868435803800796879e-01
3.747540350476259441e-01,3.271529995333728458e-01
8.348138520798793483e-01,2.904282921992163979e-01
1.613365885180007009e-01,3.366639889261704432e-01
5.770137816449041335e-01,6.580796165788821428e-01
2.515062871436655190e-01,8.212265405683516484e-01
7.924023450342418950e-01,6.569365404478594295e-01
3.764915467704936791e-01,3.030694522991914663e-01
6.115077800686784526e-01,2.504721104509903817e-01
2.216121042119213458e-01,2.121291767557026420e-01
5.729506220269547923e-01,2.121146434723980567e-01
9.633941614823831046e-01,5.099339509997339315e-01
5.748867328066330495e-01,7.386394023492758310e-01
2.169545916354842507e-01,8.142973054505557862e-01
2.785876947928791481e-01,1.487505892133981211e-01
8.163423013368165115e-01,3.149542183668236905e-01
4.744445794857998777e-02,5.747729968865460393e-01
9.695977907571616816e-01,8.500513221276363440e-01
5.692110122510967152e-01,2.843404433503055051e-01
5.840962910680232989e-01,2.321744808217600653e-01
1.982713497340744535e-01,6.275684299641680619e-01
4.305542448667742939e-01,1.695303160712312573e-01
1.961229869430869410e-02,9.734582380783943778e-01
2.507384428133577758e-01,7.075290517712083949e-01
9.426171626481519850e-01,8.020335479790496880e-01
9.740499529691171166e-01,9.967162864983228898e-01
2.624990124829462701e-01,2.041541392914177910e-01
7.963727810632625914e-01,6.329496903599903801e-01
6.329731291287228334e-01,6.131920241163595353e-01
3.550752064126476704e-01,3.047287083902529004e-01
7.899835066091950297e-01,6.608114737413394169e-01
1.764009699236214201e-01,9.859260406682812672e-01
2.266282108715957921e-01,5.457241996644546234e-02
