-3.109384817458245021e+00,1.695043660967212373e+00,-5.793223751676781497e-01
-3.830841690079521467e+00,2.292186845546908547e+00,-9.348723896618853502e-01
-4.711371312570999947e+00,3.107670616147523823e+00,-4.726527737862835088e-01
-2.109032494272248925e+00,1.398809042218166265e+00,-4.347542771269468087e-01
-4.953260980853783302e+00,3.146544605794181493e+00,-6.669940931760716119e-01
-3.047443257025504781e+00,1.827438956976553897e+00,-8.914847710336594178e-01
-2.142269811902309140e+00,1.291440677746739318e+00,-3.446758088510457063e-01
-4.925148365979095111e-01,1.245823500320353272e-01,-9.230624562448179748e-01
-3.196396643305334351e+00,1.984900168855666003e+00,-7.799832476021044680e-01
-2.765491947831633546e+00,1.518730868054815719e+00,-8.203209720816263539e-01
-4.520112782424562603e+00,2.910091082810397189e+00,-5.815808282189198763e-01
-8.970933550540682866e-01,3.811912994036109614e-01,-4.877284680287399254e-01
-1.039749096769139181e+00,4.897721084084649679e-01,-9.654220419404396791e-01
-7.394497632034530143e-01,2.845104886466962024e-01,-9.710799667874194796e-01
-3.047462263657624959e+00,1.880929150203134448e+00,-7.546333499955329982e-01
-2.934069122183240008e+00,1.636658819395415021e+00,-1.223327599791028453e+00
-1.973895039243312777e+00,1.163430003638431742e+00,-6.341307758824556995e-01
-4.550940678038593035e+00,2.977419700499544408e+00,-5.815174803592610964e-01
-4.610139270339339568e+00,2.852092197723743450e+00,-1.034285668247004297e+00
-3.507605056904476548e+00,2.249233566420273167e+00,-5.255243048593258859e-01
-3.182832788484473596e+00,1.988255037002468750e+00,-5.622585420748827945e-01
-2.373226604594185662e+00,1.538853802148931749e+00,-6.065854619694781569e-01
-8.908062970914883139e-02,-2.783780316437788893e-01,-7.688967545703606632e-01
-4.620803106608267541e+00,2.864043787332168023e+00,-9.003516993395344059e-01
-4.538410009750527330e+00,2.769614723398091893e+00,-6.990437439148627918e-01
-1.990249715968588573e+00,1.068895412175348225e+00,-5.741459177946418579e-01
-8.454239953437995281e-01,4.906072684068030765e-01,-6.323536076820602814e-01
-4.296287005667453585e+00,2.631808989906935015e+00,-5.692285116520404697e-01
-1.991885925785426004e+00,1.234798239978985634e+00,-5.873400457573184630e-01
-1.924064998560457651e+00,1.011572675934729659e+00,-8.996951858609502084e-01
-4.288815068731326896e+00,2.667896326794135131e+00,-7.847843439014868805e-01
-4.115340470011234153e+00,2.504095150645200718e+00,-5.025501027239372975e-01
-1.766797235252490106e+00,1.029542032300545751e+00,-4.911693751595058721e-01
-3.084911584248927419e+00,2.113454286271527760e+00,-5.774719899935805145e-01
-3.671503186871050595e+00,2.304835134793518758e+00,-3.886305316735930160e-01
-4.517115547267692932e+00,2.750811574784780333e+00,-6.854770553636581054e-01
4.267875550207683027e-02,-2.711593025111759259e-01,-8.168763708213127028e-01
-2.788051428389664910e+00,1.691709684836504524e+00,-8.945802909021202121e-01
-2.297238044178627092e+00,1.301125755400017736e+00,-5.144203522367274406e-01
-4.209944699671088308e+00,2.633989006189179971e+00,-7.675660826735902775e-01
-4.554132750962646803e+00,2.832174930953086367e+00,-7.303795974412347070e-01
-4.340884351782984929e+00,2.862687578135564959e+00,-6.756487266787764012e-01
-3.811454148291326671e-01,1.996648493059185320e-02,-1.016395652863326005e+00
-3.788965595281179155e+00,2.272223693667714262e+00,-8.731071540840447121e-01
-4.580483546628900449e+00,2.872819041570372711e+00,-5.058180618549465990e-01
-1.840341927866907312e+00,1.053856566649677751e+00,-6.192980398294645195e-01
-4.003992155582665191e+00,2.458850797116000297e+00,-7.173526370637649530e-01
-2.953161420678187099e+00,1.574512811914011712e+00,-4.313755500348545047e-01
-3.252047402741489179e+00,1.877003956397410134e+00,-7.724609823065785585e-01
-3.152074169655024072e+00,1.890415693604413638e+00,-7.844112716805077268e-01
-2.994096913260600790e+00,1.816286430180226397e+00,-6.669812734171215451e-01
-4.416863882092434856e+00,2.762623580337157936e+00,-8.424888036537551139e-01
-3.214142517296174173e+00,2.039372030016656012e+00,-5.581099440158894254e-01
-6.244951471706925439e-01,1.717454431348949262e-01,-5.474970222736099679e-01
-1.193963591910794930e+00,6.282583206726801706e-01,-7.691604643671791086e-01
-2.613703524179520343e+00,1.456232334489712787e+00,-1.011148325231379985e+00
-2.297365909967730602e+00,1.107360029628040365e+00,-8.063112817760296203e-01
-2.276458647114649736e+00,1.304723101939174068e+00,-8.844346980520354506e-01
-1.123896643522140248e+00,5.541544752916338634e-01,-9.547963507664569693e-01
-3.754158487285089940e+00,2.277125565254740636e+00,-8.866464582862456645e-01
-3.930035251438525723e+00,2.336996817479417565e+00,-4.620380247817537089e-01
-2.998188876814726900e+00,1.614959581487597662e+00,-6.408816118425528785e-01
-2.010583280399555584e+00,1.114186824568084377e+00,-5.335795319582893326e-01
-2.841361378991611009e+00,1.744312549967307779e+00,-7.743975680185649635e-01
-2.483707146216309614e+00,1.473407340132798948e+00,-6.863450251406265634e-01
-5.993000829880669400e+00,3.939226688216886263e+00,-4.538795797792513076e-01
-2.249833930940064786e+00,1.145822776034136625e+00,-8.626695896815321785e-01
-1.616870954341620203e+00,1.032726179612153405e+00,-5.042344620072329864e-01
-1.748206703027748388e+00,1.004960155092108121e+00,-2.210231110693265666e-01
-1.622295128574177792e+00,7.255378139608970045e-01,-1.044872112550595977e+00
1.409101901819437008e-01,-3.005423491693245408e-01,-6.826138365431024813e-01
-3.999038588150277906e+00,2.420892134463358047e+00,-1.259192013299361701e+00
-4.477622674571550276e-01,8.977335475283187982e-02,-7.377474866463620273e-01
-1.382246320114633553e+00,7.568636142415839929e-01,-8.613307636443950921e-01
-7.125318046694552043e-01,2.640736705903593551e-01,-7.296544930781119209e-01
-4.170173011828198995e+00,2.507037928339773458e+00,-7.391685883980925187e-01
-4.475848431933922456e+00,2.778859926035049721e+00,-7.487819343602002409e-01
-4.249335319579365944e+00,2.672464684090427145e+00,-6.599851949538174667e-01
-5.445984198680431376e-01,1.855276370324800417e-01,-5.336284247822323801e-01
-5.974138334159875274e-01,-7.207494005693712569e-02,-1.064671827939065007e+00
-1.395851770865455199e+00,7.627841080887103331e-01,-8.844202079485722345e-01
-5.464565164192227265e+00,3.625503889007417602e+00,-3.549051835951874123e-01
-3.122877025381353810e+00,2.132854513632113758e+00,-5.696100048023475804e-01
-8.460066117797928609e-01,2.779336962961329593e-01,-7.255706122810525738e-01
-4.685337203313587828e+00,2.992778127239126285e+00,-6.343937857170331984e-01
-4.029400926691712570e+00,2.557875371328665270e+00,-7.446545724246346198e-01
-7.760478417677471596e-02,-1.243129963582521452e-01,-8.955257985359076356e-01
-2.854714824934883932e+00,1.664973486676434966e+00,-7.520251229852731312e-01
-3.272852974616064170e+00,1.853628963036181965e+00,-8.880992136738188325e-01
-3.841544742557538417e+00,2.404862213402657822e+00,-5.694373279671152144e-01
-3.586854067942650381e+00,2.117332612314373641e+00,-5.805372465614122568e-01
-3.659236794192964215e+00,2.302709850379283552e+00,-8.475437113473252015e-01
-4.392227105328945669e+00,2.653120103035949029e+00,-3.212875717764115957e-01
-3.455503188613466392e+00,2.058171779690145087e+00,-9.486555463406126654e-01
-3.500969203802794638e+00,2.209962906081675005e+00,-5.171567909836372046e-01
-9.815564190898268260e-01,4.134788857148777308e-01,-5.530497890570859054e-01
-2.434942947304900684e+00,1.415344566643722102e+00,-8.306246620556693161e-01
-7.260178218388698701e-01,1.834657658270981706e-01,-6.723918085173501424e-01
-4.854571454842828260e+00,3.036635406728263042e+00,-1.044944856193611882e+00
-6.111434204253248792e-01,1.976899153907543671e-01,-7.768240121218258354e-01
-3.605377502533329448e+00,2.106550068389986485e+00,-5.357235792984886835e-01
-3.464064241919937892e+00,2.144301789233272970e+00,-7.582031303801703981e-01
-2.871176341394438669e+00,1.629583516779026908e+00,-9.402025391352869521e-01
-5.014087197185872924e+00,3.351402206367791958e+00,-5.147166710978364756e-01
-5.943092804517882133e-01,1.774829930505248676e-01,-9.887221119573731398e-01
-2.619327017628435339e+00,1.521972316895472188e+00,-8.304037953375208447e-01
-4.046766529013718916e+00,2.523564274426725706e+00,-4.535659867166507153e-01
-1.656875573366750620e+00,9.313995087203844614e-01,-3.465170578403948820e-01
-2.618627920953063626e+00,1.571980239341523866e+00,-8.488007720810386569e-01
-3.608099832967058607e+00,2.163904107516325670e+00,-8.730594918756542366e-01
-1.912867079855266050e+00,1.268259621187398878e+00,-6.688012096262410111e-01
-2.472155092487496653e+00,1.504934865203216843e+00,-9.047511029088300960e-01
-4.264105644784932814e+00,2.744250976459064795e+00,-6.682575023144632365e-01
-5.630759413646199363e+00,3.763375470794603217e+00,-4.385106453610193022e-01
-1.692953362783659932e+00,1.079377792854626206e+00,-4.721910358116255813e-01
-1.418088012849260560e+00,7.076488473054842743e-01,-5.482432963858456798e-01
-1.978390861028824554e+00,1.105335608210477050e+00,-6.512369067773027265e-01
-4.202952421628345370e+00,2.627170283399065998e+00,-7.436041842702558746e-01
-2.903744680612146301e+00,1.790201810874632926e+00,-8.334895850541645945e-01
-2.714134755264819177e+00,1.619712318193712530e+00,-8.990141244418913269e-01
-2.797982724894330087e+00,1.553047345408310020e+00,-1.129536568892342441e+00
-2.524290225432880508e+00,1.568898562295159005e+00,-2.872959999512743057e-01
-9.231873150978905374e-01,1.899867134758923548e-01,-1.095875633758002898e+00
-3.250445481153518390e+00,2.019717312703417367e+00,-5.953919228343450554e-01
-4.430670490144524187e+00,2.748646627012793608e+00,-9.831086471268432048e-01
-3.023983028572109877e+00,1.769586839914412790e+00,-9.221428398081652489e-01
-3.179379923759579896e+00,1.857379996335866146e+00,-9.414083515767763810e-01
-2.240597522880142911e+00,1.284603682469906305e+00,-5.165027560266928219e-01
-2.401607565117551246e+00,1.275916389382856009e+00,-8.912177645413775773e-01
-8.145427652681194175e-01,3.116427258076994722e-01,-3.842702391511297333e-01
-3.444280180209595699e+00,2.205717988901414905e+00,-5.056101661588112695e-01
-3.915519305297293418e+00,2.408566473377440786e+00,-8.286863951347147594e-01
-3.471210981107223592e+00,2.204037605146006218e+00,-4.043523710316318520e-01
-2.801959409531200151e+00,1.563123311116539460e+00,-8.252357038394896316e-01
-2.003879842281585333e+00,1.061675112779551400e+00,-9.041615035613391749e-01
-2.027052479204498159e+00,1.104678528472540666e+00,-5.658070693792880412e-01
-3.777096473511623476e+00,2.209249986351060624e+00,-4.050045589653000766e-01
-5.217628507808377059e+00,3.374672608493773485e+00,-5.401280237563671482e-01
-3.156344395859439267e+00,1.964175816034408939e+00,-7.391670391169846699e-01
-2.852086824234933093e+00,1.587791710553797975e+00,-9.995326069190099139e-01
-3.290118783319370799e+00,2.070866856677441081e+00,-7.276522157800390245e-01
-3.507338057650949192e+00,2.036551507760565372e+00,-5.969493687109498348e-01
-4.036360534377224418e+00,2.608266745908283557e+00,-5.553426649615262889e-01
-1.237221420592775845e+00,6.551074880444603954e-01,-8.345292513679657409e-01
-1.957787986854039763e+00,1.205906660233586170e+00,-2.796214546829983716e-01
-3.651737127412474582e+00,2.261383021481360167e+00,-7.672729039298445963e-01
-1.024699284470371952e+00,5.058490433569726719e-01,-5.944641312022498347e-01
-4.199517134281967046e+00,2.763653329423642724e+00,-6.403674875485410034e-01
-3.034011109369971315e+00,1.714814911383013785e+00,-1.196020097525514192e+00
-2.695625196587993155e+00,1.531518130650783904e+00,-9.365624778752502655e-01
-1.679648767125789366e+00,6.876988080459291997e-01,-9.461070534142055344e-01
-4.599195118967066342e+00,2.886030564206091054e+00,-8.457001947902026417e-01
-1.750114307161141358e+00,1.133051700385060423e+00,-7.864920378433908343e-01
-3.481793769950835227e+00,1.960782013284958714e+00,-3.658647225982112894e-01
-2.327090905386017816e+00,1.251767657103757037e+00,-9.804441875716551902e-01
-4.110770444059324014e+00,2.438971265789240839e+00,-6.360113498930533016e-01
-1.452784109274007251e+00,8.841010911510676085e-01,-7.675060227819420211e-01
-3.757724507958949633e+00,2.356160437972887323e+00,-6.891752297567135255e-01
-4.741120043267181394e+00,3.099282172933737645e+00,-3.209094678942115419e-01
-2.857076523720891270e+00,1.974401689783942482e+00,-3.752638230538032915e-01
-4.061008701519244646e+00,2.459070877270441269e+00,-1.263121476667919074e+00
-2.218877644062978494e+00,1.311389912824638682e+00,-4.760860662406840027e-01
-3.452678057907538012e+00,1.982893636400089754e+00,-7.967103159300285009e-01
-1.642588849087784464e+00,8.677221809610659031e-01,-9.450630837356754910e-01
-3.030521938519378899e+00,1.869237341282559139e+00,-7.422369035973513940e-01
-2.367215292118057146e+00,1.198870245200788442e+00,-1.688456940991373223e+00
-1.315661784921526634e+00,4.466178146618680622e-01,-1.122810468046405941e+00
-3.343059024920345568e+00,2.007382941217802585e+00,-8.961324666268347672e-01
1.102495406593940297e+00,-1.000530369129184249e+00,-8.140918241553256607e-01
-3.397312103102699599e+00,2.096375567200065682e+00,-7.664012680173275527e-01
-2.821906282994048887e+00,1.722948687044170812e+00,-6.317970673602297804e-01
-1.940123986752750662e+00,1.101028435721983278e+00,-6.467011260092235814e-01
1.249501749053920363e-01,-3.859287554743137116e-01,-7.002176638021481159e-01
-3.288672747770297722e+00,1.913784722833100638e+00,-1.113064906138245602e+00
-2.535130341621309569e+00,1.575213340728773836e+00,-8.644627186067787017e-01
-5.938068872799427744e+00,3.849698211761221067e+00,-7.213433777353612797e-01
-2.529829828373144629e+00,1.371418317152705235e+00,-8.320230378133841587e-01
-4.860556278163954858e+00,3.006757840527344960e+00,-2.828273182569233657e-01
-2.316435729165331914e+00,1.444100827350604632e+00,-6.729823211219858603e-01
-1.379034489156667931e+00,6.089639210150894488e-01,-9.879362748580525766e-01
-4.813383133988532236e+00,3.065125978257629669e+00,-5.357336765876883344e-01
-1.032756962753363261e+00,5.559002009991457216e-01,-6.151642311420315590e-01
-3.570335681849681198e+00,2.213113532847866605e+00,-8.168477995630892829e-01
-3.545283135407059305e+00,2.246498656087868362e+00,-6.322729903453019329e-01
-2.249175380945347857e+00,1.312521544942878648e+00,-4.920983571442212323e-01
-3.208344395682252603e+00,2.083100754225855056e+00,-7.377280921870689179e-01
-4.141204733016515149e+00,2.487089545111901945e+00,-5.087940813261252471e-01
-3.270121586600551744e+00,1.993829618810915694e+00,-7.420932462152337594e-01
-3.736977725638043868e+00,2.387422361636868384e+00,-7.595254621021856334e-01
-3.490455589970575812e+00,2.153162959264614873e+00,-8.189248765551430109e-01
-7.024169659905822316e-01,2.546641138083363676e-01,-8.983159895442102139e-01
-4.671797650888874109e+00,3.023313488408624572e+00,-6.422079614947422410e-01
-1.350999476717964054e+00,5.295926492004675579e-01,-1.104729078873146308e+00
-9.972789421681269584e-01,4.798842639709210989e-01,-6.854190306878931160e-01
-2.876935320569482535e+00,1.755139798854524313e+00,-7.799417880709050843e-01
-2.859536632415396795e+00,1.616842147401969632e+00,-9.670059831257912242e-01
-2.933684561087521736e+00,1.790909889154946422e+00,-7.785835551516301356e-01
-1.164378097379399790e+00,6.882687001428582363e-01,-8.041574419343139324e-01
-2.975708347264399034e+00,1.828545847837828031e+00,-4.265712026500960707e-01
-3.649096829390340080e+00,2.179800916287518486e+00,-1.005578682017561620e+00
-3.200161008055404821e+00,2.002346448172782178e+00,-6.109211896638695460e-01
-3.242764805605360845e+00,2.033513167393004029e+00,-7.421816204598098432e-01
-2.123418775109396694e+00,1.144653484811255728e+00,-9.261427682285813257e-01
-1.649092309189587047e+00,1.062684429818469445e+00,-6.621597357906496839e-01
-2.558157907817674825e+00,1.332109148239476015e+00,-1.107957052977439627e+00
-3.375149226875286956e+00,1.945438573985007524e+00,-1.511405300422412612e+00
-2.652856788149734246e+00,1.487867855273157680e+00,-1.025281199007748834e+00
-1.822575942682826522e+00,1.058880292879168294e+00,-9.234526626954727702e-01
-3.097709800784605338e+00,1.984751361127136793e+00,-8.146981359908646025e-01
3.154754556817186972e-01,-3.938810831256040479e-01,-7.521344229244091295e-01
-3.150137426473931690e+00,1.840315926110033695e+00,-9.294132044330448705e-01
-1.495001789439546203e+00,9.708658077001947051e-01,-5.465474622622866763e-01
-3.418770594155618792e+00,1.968242247798519307e+00,-9.835218018944179574e-01
-3.301582881029415439e+00,2.040636746200064522e+00,-8.818967140344297073e-01
-3.766954146751698485e+00,2.349564302630795964e+00,-8.444605374969104128e-01
1.737025269641286063e-01,-4.915202503343054641e-01,-8.231871343794671114e-01
-3.311536167139175202e+00,2.009649644282421210e+00,-7.899778363609712972e-01
-3.043420722509952991e+00,1.725558113384005221e+00,-7.387034728848739240e-01
-3.363772414283933365e+00,2.128591654283935153e+00,-5.814600237168410235e-01
-4.734186989983772520e+00,3.004604722754968371e+00,-7.018469594749680018e-01
-2.750043663566114738e+00,1.478562833836778889e+00,-1.575002604054706712e+00
-2.810897614071505402e+00,1.533034545688878092e+00,-1.468698909988269463e+00
-2.692107798012238540e+00,1.576937502183877182e+00,-8.913215152492692805e-01
-4.730077485624358147e+00,2.940329321458925449e+00,-8.868626312939591472e-01
-1.509062220269572929e+00,7.308533376178636409e-01,-1.031239641867127022e+00
-1.826296672604647009e-01,-3.379114141748845723e-02,-9.635354390661556856e-01
-2.696161615896430774e+00,1.560688530634739779e+00,-8.999893034542004733e-01
-3.417678939980776764e+00,2.094588036368756345e+00,-7.432303511109910055e-01
-2.803222576378300968e+00,1.697752755394276170e+00,-7.663270509865793834e-01
-2.289540389309612234e+00,1.283395960811289038e+00,-9.520674225243809241e-01
-2.873776070395278825e+00,1.819475537902477402e+00,-4.972949774543269919e-01
-3.286042122686704925e+00,2.062668742229447183e+00,-6.334662062299538654e-01
-2.627387831992164635e+00,1.577429916827020717e+00,-7.853259125232641136e-01
-2.844724023027482396e+00,1.819614971374514223e+00,-7.059768339216774269e-01
-7.274709239139547368e-01,2.546788189525157620e-01,-7.522605925044810737e-01
-2.826192161776524436e+00,1.625829262753229587e+00,-8.923873459493503191e-01
-3.908807259671521095e+00,2.342872401013679440e+00,-9.450114872287415091e-01
-1.928743795854950926e+00,9.336732445149166226e-01,-1.172811853028144835e+00
-3.470957206298483921e+00,1.987578724858076074e+00,-1.055994143508390826e+00
-2.909080115088710006e+00,1.830148623085334547e+00,-8.359194754093502988e-01
-2.752492411035509789e+00,1.651825360561324452e+00,-8.408732075565106268e-01
-7.028298724966058897e-01,2.601508396291055125e-01,-9.668942714937205363e-01
-4.067995193329580594e+00,2.639012223665246015e+00,-4.163976015954501952e-01
-1.647067968179585895e+00,9.213291062606249193e-01,-9.846300456909627963e-01
-3.826571033607405692e+00,2.504152362245272823e+00,-6.775839977643570711e-01
-7.548672233232928130e-01,2.219361710704577384e-01,-6.355125768889305915e-01
-1.497806513260922179e+00,8.501115831235740439e-01,-8.298165058899472646e-01
-3.885141758039214910e+00,2.503335345800642653e+00,-4.604342396263768067e-01
-1.244287905505424563e+00,6.577125608978846572e-01,-9.149980079811764755e-01
-3.470300869798900845e+00,2.005014767736539305e+00,-9.985506587795995870e-01
-4.175988105736379907e+00,2.532449711451561392e+00,-1.260655104153758144e+00
-3.329878497691712180e+00,2.107831413301971768e+00,-7.748543309299066317e-01
-5.769633109239923563e+00,3.803229246198039704e+00,-5.162386737330146858e-01
-2.954031754416479583e+00,1.753232622096444482e+00,-7.462890475133356905e-01
-3.610283936156472251e+00,2.154574967047797607e+00,-9.980830587829662148e-01
-2.234496284751720463e+00,1.308989286831037546e+00,-6.220274618379514342e-01
-2.322600324740374145e+00,1.414489983499815029e+00,-9.060833151244238604e-01
-4.193865461659823879e+00,2.587347444510794681e+00,-8.240691257488946819e-01
-2.007568823470728070e+00,1.188023940603107009e+00,-8.857624284081327959e-01
-4.362954004700912436e-01,9.583105128600484524e-02,-6.027625956092383941e-01
-3.751241325737995957e+00,2.243490401012439239e+00,-1.100114578311437663e+00
-2.547204101228193185e+00,1.520816969760606652e+00,-7.678351744378832944e-01
-4.755852801344697234e+00,2.960154586202277560e+00,-1.013349175227001187e+00
-5.280380206422107925e+00,3.437026350865667101e+00,-5.590332680139500354e-01
-1.558951019218052458e+00,8.835694213125715457e-01,-3.009553000682087531e-01
-1.776471021956245622e+00,1.039234513629799794e+00,-8.455920540100155813e-01
1.064952466841140033e-01,-2.763398613599447606e-01,-8.352950866267722096e-01
-4.502097025130703117e-02,-2.051241296274362025e-01,-9.877564539981964487e-01
-5.474391897279751618e+00,3.597178650613874762e+00,-5.831335076101932247e-01
-3.838467551025539937e+00,2.273390047467478414e+00,-6.308070136937744543e-01
-1.903178796437425546e-01,-8.462026036790817884e-02,-8.811963716431449045e-01
-3.648966592601166514e+00,2.385358396095142552e+00,-6.854681234242699928e-01
-4.707392399683204331e+00,3.054815398817714023e+00,-6.708881603303397112e-01
-4.111358979696611904e+00,2.543972974901242079e+00,-6.139696564561363257e-01
-5.780536412511033895e+00,3.805219627737514987e+00,-4.940921804703584108e-01
-2.525387556377683307e+00,1.341457766702188970e+00,-1.278788374196481392e+00
-3.165154630952744963e+00,1.958924368111712999e+00,-7.584169522642444372e-01
-3.341462344968931575e+00,2.034949427642458453e+00,-8.436421118045093204e-01
-8.774774249592590669e-01,3.864236419657217647e-01,-9.208230440732048105e-01
-1.675852393952724118e+00,9.123101925765259024e-01,-8.093522241050382648e-01
-2.758683369344978153e+00,1.773297208027452498e+00,-6.458736724505825810e-01
-2.094678695166764637e+00,9.989243053879414136e-01,-9.194306155683803494e-01
-3.135225230698787779e+00,1.990536913212670456e+00,-8.311320516006114323e-01
-4.564188141720299186e+00,2.835550160117804364e+00,-9.995969766318899552e-01
-1.796695583922428341e+00,9.765725320982866497e-01,-9.498572992051772523e-01
-3.097728045910732142e+00,1.839543367055630929e+00,-7.188211842292651088e-01
-4.490912858504511718e+00,2.750874071011361277e+00,-8.584960720654689625e-01
-3.459506470991393634e+00,2.250899862634463400e+00,-7.626839879353658480e-01
-3.913214770312176238e+00,2.437927559459667215e+00,-7.198777496992987412e-01
-2.522864727102386073e+00,1.713750418027273792e+00,-6.251278316402852919e-01
-1.091459741035152753e+00,5.092592733106490188e-01,-7.463024864421320403e-01
-2.141255291963186647e+00,1.249033414506436568e+00,-4.802065010149538238e-01
-2.899289577315213418e+00,1.639420710895529654e+00,-1.083008227348019714e+00
-4.199581744846332398e+00,2.713632664035722453e+00,-4.471948046740693572e-01
-2.922366541920056182e+00,1.826555890744269606e+00,-3.620278211507246269e-01
-3.094004988450317573e+00,1.923069873516543016e+00,-7.617385151698692347e-01
-4.128660178551833759e+00,2.558818051682483663e+00,-5.305394012179971419e-01
-1.842447897298930437e+00,1.062882791969432583e+00,-6.361571382606856506e-01
-3.400917534370887729e+00,2.101208026443632360e+00,-4.409179023047463120e-01
7.216442266884359746e-02,-2.306721089998270136e-01,-9.763559724866146539e-01
-2.547990829582499117e+00,1.523965798933054172e+00,-5.820796464009273530e-01
-2.230727958152724177e+00,1.192410221688052552e+00,-1.053537479219508910e+00
-3.702221378821340725e+00,2.186996693981373863e+00,-1.196910752228460995e+00
-3.243898313770471109e+00,1.843247411109101730e+00,-6.678147600490305091e-01
-3.408845003202119361e+00,2.089180843605325855e+00,-4.804930298895101481e-01
-8.216120938962262477e-01,4.106909288540147585e-01,-5.810104554649803132e-01
-2.187869284468793918e+00,1.450355073884903145e+00,-5.935604169389816498e-01
-3.584617647841190191e+00,2.104743780056520297e+00,-1.376717944889715106e+00
-5.328434115208724897e+00,3.542084460613143637e+00,-4.842237227660715071e-01
-1.749995299273789051e+00,8.276456068059830917e-01,-1.035630103030113824e+00
-2.918563296114047301e+00,1.634837156697820593e+00,-7.056250247633282235e-01
-2.807682997080675591e+00,1.664136660572631321e+00,-8.562254855577857704e-01
-4.604853484492907434e+00,2.977096693726025478e+00,-6.365786431037356863e-01
